object_counts,physics_update_elapsed_time,render_elapsed_time
17730,9535,351
17740,9967,354
17750,9366,277
17760,9664,342
17770,9908,342
17780,9472,338
17790,10836,279
17800,9517,349
17810,9827,338
17820,9534,364
17830,9569,348
17840,9828,352
17850,9558,350
17860,9908,355
17870,14217,33583
17880,10858,386
17890,10890,418
17900,9891,364
17910,9760,380
17920,9875,382
17930,10923,449
17940,9770,354
17950,9961,356
17960,9610,356
17970,9891,348
17980,10075,364
17990,11071,397
18000,11288,430
18010,11138,425
18020,9672,372
18030,11391,419
18040,9924,356
18050,10104,354
18060,10129,347
18070,9733,364
18080,9949,360
18090,10104,348
18100,10123,345
18110,9983,391
18120,9975,356
18130,9335,357
18140,10094,358
18150,10189,370
18160,10039,364
18170,10198,359
18180,9857,311
18190,10026,380
18200,9922,420
18210,9553,313
18220,10031,310
18230,9855,309
18240,10011,383
18250,10183,306
18260,11889,439
18270,9957,357
18280,9906,366
18290,11159,368
18300,9906,306
18310,9906,369
18320,10432,363
18330,9975,378
18340,10092,363
18350,10118,373
18360,10138,357
18370,9605,363
18380,9880,364
18390,10262,357
18400,10029,373
18410,11333,420
18420,11715,275
18430,10014,358
18440,10122,371
18450,10129,364
18460,10234,359
18470,10489,361
18480,9610,363
18490,9793,370
18500,10190,361
18510,10098,359
18520,10175,272
18530,10242,366
18540,10076,367
18550,9902,381
18560,10055,383
18570,10100,347
18580,10356,358
18590,9977,359
18600,10070,360
18610,10159,370
18620,10045,370
18630,11485,441
18640,11269,362
18650,10321,366
18660,10244,395
18670,10393,389
18680,9747,392
18690,11401,404
18700,11480,469
18710,10363,367
18720,10192,370
18730,12785,461
18740,9927,366
18750,10137,371
18760,10144,376
18770,10196,373
18780,10311,384
18790,10538,361
18800,10260,266
18810,10407,340
18820,10210,347
18830,10190,372
18840,10341,372
18850,10152,378
18860,10241,361
18870,10403,366
18880,10099,370
18890,12781,452
18900,10344,357
18910,9928,356
18920,10111,374
18930,10230,361
18940,10325,363
18950,10149,368
18960,10282,368
18970,11647,450
18980,10279,360
18990,10198,366
19000,10301,375
19010,11197,377
19020,10258,368
19030,10162,368
19040,10654,390
19050,10359,404
19060,10207,373
19070,10308,373
19080,10127,352
19090,10316,371
19100,10612,366
19110,10381,386
19120,10266,371
19130,10065,363
19140,10291,344
19150,10235,371
19160,9896,409
19170,12440,459
19180,10126,375
19190,10725,373
19200,10397,381
19210,10251,378
19220,10723,374
19230,10785,378
19240,13038,470
19250,12239,459
19260,10606,372
19270,10406,372
19280,10753,375
19290,10161,372
19300,10632,383
19310,10426,377
19320,12576,488
19330,10624,374
19340,10569,372
19350,10901,275
19360,10042,372
19370,10663,374
19380,13177,443
19390,12102,459
19400,13191,444
19410,10577,371
19420,10255,367
19430,10245,385
19440,10712,368
19450,10353,378
19460,12750,483
19470,12639,454
19480,10367,545
19490,10915,376
19500,10541,376
19510,10951,277
19520,11742,383
19530,10774,380
19540,10488,361
19550,10823,399
19560,10464,381
19570,10946,370
19580,10352,367
19590,10304,381
19600,12183,396
19610,10872,362
19620,10900,372
19630,10186,392
19640,10906,380
19650,12881,474
19660,10580,400
19670,12388,700
19680,12817,389
19690,12827,473
19700,12354,446
19710,10554,378
19720,10751,381
19730,10642,383
19740,10237,386
19750,10636,392
19760,10943,377
19770,10512,395
19780,10869,378
19790,10985,380
19800,11013,414
19810,11011,382
19820,10606,381
19830,10855,391
19840,10952,381
19850,10569,379
19860,12468,451
19870,10963,405
19880,10819,381
19890,11040,386
19900,11068,382
19910,10754,383
19920,11126,406
19930,11062,321
19940,10991,414
19950,11010,387
19960,10576,379
19970,10326,368
19980,10798,394
19990,12581,452
20000,10756,378
20010,13407,402
20020,10769,384
20030,10968,391
20040,10570,388
20050,12431,443
20060,11036,388
20070,10741,388
20080,10760,310
20090,12467,483
20100,11084,384
20110,11709,381
20120,10778,376
20130,12742,456
20140,13086,504
20150,10905,416
20160,11243,385
20170,11098,369
20180,13275,456
20190,11027,362
20200,11356,364
20210,12768,462
20220,11249,374
20230,10579,374
20240,10993,375
20250,11211,383
20260,11138,394
20270,10578,381
20280,11123,408
20290,10864,423
20300,10950,417
20310,11026,417
20320,11131,394
20330,11083,388
20340,11310,391
20350,10619,399
20360,11501,390
20370,11013,387
20380,11286,405
20390,11123,395
20400,11166,385
20410,11237,294
20420,11265,412
20430,11608,404
20440,10984,376
20450,11044,421
20460,11027,405
20470,10988,413
20480,11158,390
20490,10960,409
20500,11124,401
20510,11228,307
20520,13365,487
20530,10655,405
20540,11260,419
20550,11454,428
20560,11198,389
20570,11218,403
20580,11497,388
20590,10628,393
20600,11231,391
20610,11298,392
20620,11024,402
20630,11190,398
20640,11085,388
20650,11268,401
20660,12594,456
20670,11415,395
20680,11317,395
20690,11155,416
20700,11058,408
20710,11404,379
20720,11312,405
20730,12837,479
20740,11674,390
20750,11121,399
20760,11197,391
20770,11037,409
20780,11526,393
20790,11468,404
20800,13807,395
20810,14079,498
20820,10814,405
20830,11252,402
20840,11145,397
20850,11242,410
20860,11103,396
20870,11208,323
20880,11168,379
20890,11097,333
20900,11555,405
20910,11511,305
20920,11452,376
20930,11503,432
20940,10889,414
20950,11441,412
20960,11224,428
20970,11560,406
20980,13203,455
20990,11244,406
21000,10834,401
21010,13175,477
21020,13113,494
21030,11420,396
21040,11569,396
21050,11182,407
21060,11586,400
21070,12692,408
21080,10867,394
21090,11580,400
21100,11460,409
21110,11143,377
21120,11460,384
21130,11398,405
21140,11219,386
21150,11314,342
21160,13322,509
21170,14510,434
21180,11202,329
21190,11544,432
21200,11797,420
21210,11430,406
21220,11646,395
21230,11401,401
21240,11311,416
21250,11475,394
21260,13902,500
21270,11536,432
21280,11317,405
21290,11755,421
21300,11473,401
21310,11552,440
21320,11610,402
21330,13272,409
21340,11366,393
21350,13464,491
21360,11113,411
21370,13267,413
21380,11609,418
21390,11512,407
21400,11303,403
21410,11706,303
21420,11737,403
21430,11728,411
21440,11499,400
21450,11675,432
21460,13361,483
21470,13510,413
21480,14475,519
21490,11069,418
21500,11822,403
21510,11746,431
21520,13941,520
21530,11445,411
21540,11714,409
21550,11107,414
21560,11739,354
21570,12074,410
21580,11498,415
21590,11877,427
21600,11987,389
21610,11705,415
21620,11823,390
21630,11523,390
21640,14636,519
21650,11224,433
21660,11470,415
21670,13817,529
21680,13798,498
21690,13536,402
21700,13871,480
21710,13845,490
21720,11254,410
21730,11821,455
21740,13689,412
21750,11823,417
21760,13897,497
21770,11785,414
21780,11727,407
21790,11421,404
21800,13712,531
21810,11786,419
21820,12070,418
21830,11629,414
21840,11788,408
21850,11826,400
21860,14008,499
21870,13810,485
21880,12630,419
21890,11937,413
21900,12103,412
21910,11493,422
21920,11926,414
21930,11844,472
21940,12449,394
21950,11679,401
21960,11365,420
21970,14977,529
21980,11450,404
21990,11387,455
22000,11557,428
22010,11286,412
22020,11830,412
22030,11827,424
22040,12014,416
22050,11911,412
22060,12270,429
22070,11997,423
22080,12088,417
22090,14223,501
22100,11467,419
22110,11915,453
22120,11825,446
22130,13991,505
22140,13893,415
22150,11935,454
22160,12139,452
22170,12057,412
22180,12218,407
22190,12092,427
22200,14014,512
22210,11919,424
22220,12008,423
22230,14218,528
22240,11943,544
22250,12248,420
22260,12134,423
22270,12617,439
22280,11996,384
22290,12333,412
22300,12089,414
22310,11744,433
22320,11858,425
22330,11900,433
22340,12083,405
22350,14349,502
22360,11490,402
22370,11529,422
22380,12050,419
22390,12257,432
22400,12138,435
22410,12268,456
22420,12359,440
22430,12098,355
22440,11661,452
22450,12293,429
22460,12215,429
22470,14238,415
22480,11584,404
22490,12015,533
22500,12126,425
22510,12342,432
22520,11625,426
22530,15302,555
22540,12117,429
22550,11540,422
22560,11694,423
22570,14252,531
22580,11779,428
22590,11827,441
22600,12343,432
22610,12140,436
22620,12464,432
22630,12507,431
22640,14202,498
22650,11798,411
22660,12184,428
22670,11792,437
22680,12262,442
22690,12940,409
22700,12218,435
22710,12096,448
22720,12142,460
22730,14732,522
22740,12235,442
22750,11829,455
22760,12066,427
22770,11690,437
22780,12248,428
22790,14750,336
22800,11703,334
22810,12415,465
22820,12229,442
22830,12127,436
22840,12083,452
22850,12251,449
22860,12143,447
22870,12072,435
22880,12308,431
22890,14694,525
22900,14182,470
22910,11774,425
22920,12267,431
22930,12125,437
22940,12128,339
22950,12441,429
22960,11815,428
22970,12375,437
22980,12484,443
22990,12397,436
23000,12166,427
23010,12114,436
23020,14518,515
23030,11886,443
23040,12567,438
23050,12297,431
23060,12194,435
23070,12090,431
23080,12026,432
23090,12182,435
23100,11842,426
23110,14706,516
23120,11976,440
23130,12432,439
23140,12708,454
23150,12692,442
23160,12311,332
23170,12221,442
23180,12139,432
23190,15050,446
23200,11941,334
23210,12421,429
23220,11972,440
23230,12239,426
23240,12790,448
23250,15062,555
23260,12279,435
23270,12729,448
23280,12064,438
23290,12481,436
23300,12518,417
23310,12501,429
23320,12225,433
23330,12193,437
23340,15314,438
23350,16125,557
23360,12196,417
23370,12733,449
23380,12544,461
23390,13516,440
23400,12490,430
23410,12749,431
23420,12397,433
23430,12767,443
23440,12438,442
23450,12682,446
23460,12351,446
23470,15168,529
23480,14967,517
23490,12282,423
23500,12709,438
23510,13101,449
23520,15238,536
23530,12670,421
23540,12351,441
23550,12260,449
23560,12615,445
23570,13445,478
23580,12548,450
23590,12700,451
23600,15204,547
23610,12463,434
23620,12860,446
23630,12438,452
23640,12149,444
23650,12534,449
23660,12740,450
23670,15807,448
23680,12239,448
23690,13856,529
23700,12730,474
23710,12622,434
23720,12885,426
23730,12348,446
23740,12754,459
23750,13442,440
23760,12763,435
23770,15045,528
23780,12459,437
23790,12930,425
23800,12706,459
23810,12966,441
23820,12576,442
23830,12752,449
23840,12983,448
23850,13058,469
23860,15077,526
23870,12273,441
23880,12955,436
23890,12252,437
23900,12878,441
23910,15560,683
23920,12399,439
23930,12613,447
23940,12390,445
23950,13114,453
23960,12643,444
23970,12960,451
23980,12919,443
23990,13576,460
24000,12946,681
24010,14986,461
24020,12559,430
24030,12917,442
24040,13108,447
24050,13170,465
24060,13056,450
24070,13207,452
24080,12927,459
24090,13004,449
24100,13291,448
24110,13022,457
24120,15712,593
24130,12716,450
24140,12976,444
24150,12931,467
24160,12440,440
24170,12750,458
24180,12904,442
24190,13122,444
24200,13005,471
24210,13098,456
24220,13690,462
24230,12789,448
24240,13019,335
24250,12482,421
24260,13114,450
24270,13031,451
24280,13168,446
24290,13026,471
24300,13033,362
24310,13178,448
24320,15530,589
24330,12603,451
24340,12539,479
24350,14422,461
24360,13934,452
24370,13590,460
24380,13288,545
24390,12834,450
24400,13080,477
24410,15667,567
24420,15165,495
24430,12597,461
24440,12964,448
24450,12767,460
24460,12823,440
24470,13018,467
24480,12965,458
24490,12985,465
24500,13582,463
24510,14472,465
24520,12674,434
24530,13044,464
24540,13094,339
24550,12777,465
24560,15328,472
24570,12599,453
24580,12615,454
24590,13116,481
24600,13214,457
24610,13171,463
24620,13069,452
24630,12668,453
24640,15808,564
24650,15290,459
24660,12745,464
24670,12758,458
24680,12944,451
24690,12926,467
24700,16093,578
24710,12683,453
24720,16130,560
24730,12939,475
24740,12979,451
24750,13090,456
24760,13117,458
24770,13110,466
24780,16421,437
24790,12815,448
24800,15846,493
24810,12756,454
24820,12681,462
24830,13090,461
24840,13284,457
24850,13138,508
24860,16108,483
24870,12663,452
24880,13328,455
24890,15866,553
24900,14873,445
24910,12751,463
24920,13178,472
24930,13434,485
24940,13330,506
24950,13364,493
24960,13151,480
24970,13561,482
24980,13411,459
24990,13077,454
25000,13108,442
25010,13212,478
25020,13383,469
25030,13232,439
25040,13385,485
25050,13455,467
25060,13484,451
25070,13249,517
25080,13301,454
25090,16603,483
25100,12970,432
25110,16302,563
25120,13016,453
25130,12998,427
25140,13144,466
25150,13442,493
25160,13364,445
25170,13339,484
25180,13360,472
25190,15858,563
25200,16182,382
25210,12949,464
25220,13000,473
25230,13348,472
25240,16309,523
25250,15916,367
25260,12806,449
25270,13087,481
25280,14163,469
25290,13012,465
25300,13366,476
25310,13350,470
25320,13325,472
25330,13345,481
25340,12934,479
25350,13989,475
25360,13412,463
25370,13351,482
25380,16159,364
25390,12905,441
25400,16236,618
25410,15606,478
25420,13551,463
25430,13481,475
25440,13305,467
25450,13751,467
25460,13386,464
25470,13583,476
25480,13472,484
25490,13486,475
25500,13540,472
25510,13474,466
25520,13598,463
25530,13014,478
25540,14318,516
25550,13319,512
25560,13625,482
25570,16587,499
25580,16042,363
25590,13053,476
25600,13279,467
25610,13090,483
25620,13514,477
25630,13533,485
25640,16564,361
25650,13084,480
25660,13290,477
25670,13789,483
25680,13729,475
25690,13576,489
25700,13632,476
25710,13460,489
25720,13698,488
25730,13403,491
25740,13758,471
25750,13273,477
25760,13448,488
25770,13883,366
25780,13949,476
25790,14227,484
25800,14184,374
25810,14476,490
25820,13197,469
25830,14764,509
25840,13375,519
25850,16748,593
25860,16706,460
25870,13432,482
25880,14077,463
25890,14458,483
25900,13293,462
25910,13589,480
25920,13864,477
25930,14387,484
25940,13432,483
25950,17078,473
25960,14098,575
25970,13297,458
25980,13506,480
25990,13832,497
26000,17170,376
26010,13318,474
26020,14114,473
26030,13697,485
26040,13878,492
26050,13746,484
26060,13361,472
26070,13851,486
26080,16866,573
26090,16890,464
26100,13471,368
26110,13651,473
26120,13823,482
26130,13883,484
26140,13768,473
26150,14630,480
26160,14558,482
26170,16615,506
26180,13447,482
26190,14474,396
26200,13364,495
26210,13879,490
26220,14022,487
26230,14024,496
26240,16338,611
26250,13391,484
26260,14354,517
26270,13528,520
26280,13863,511
26290,13982,557
26300,14062,519
26310,13843,538
26320,13932,518
26330,13977,527
26340,13823,401
26350,13798,516
26360,13962,506
26370,14087,528
26380,13536,532
26390,13991,500
26400,13628,522
26410,14794,532
26420,17220,467
26430,13484,586
26440,13599,524
26450,16795,518
26460,13469,480
26470,14251,514
26480,13533,523
26490,16977,448
26500,13560,498
26510,14138,528
26520,16959,528
26530,13546,530
26540,14679,528
26550,13919,529
26560,14683,522
26570,13814,538
26580,17263,684
26590,14008,572
26600,14039,511
26610,17839,735
26620,14652,524
26630,14205,553
26640,14113,533
26650,17878,510
26660,13980,577
26670,14539,518
26680,14116,530
26690,13926,532
26700,14128,502
26710,13726,493
26720,14076,523
26730,13751,496
26740,14247,515
26750,16195,503
26760,13712,513
26770,17426,712
26780,16962,673
26790,14402,597
26800,13934,508
26810,17053,480
26820,13888,659
26830,14524,511
26840,13828,519
26850,14314,515
26860,13903,524
26870,14382,517
26880,14937,503
26890,13925,538
26900,18019,612
26910,13878,450
26920,14110,515
26930,13877,526
26940,14918,525
26950,13899,549
26960,17444,554
26970,16613,599
26980,14151,753
26990,14361,516
27000,14648,520
27010,14054,552
27020,13942,536
27030,14373,534
27040,14172,418
27050,14509,523
27060,14279,538
27070,17340,483
27080,13980,585
27090,18341,613
27100,14788,566
27110,14500,515
27120,14030,586
27130,14695,599
27140,13966,538
27150,14587,556
27160,14289,552
27170,13957,571
27180,14496,529
27190,14090,556
27200,13993,521
27210,14280,540
27220,14242,429
27230,14347,538
27240,14080,524
27250,14320,575
27260,15458,518
27270,15020,538
27280,14097,526
27290,14607,544
27300,14104,540
27310,17732,530
27320,14508,517
27330,14166,450
27340,17513,650
27350,14494,528
27360,14557,580
27370,14195,569
27380,15789,676
27390,18136,731
27400,15066,732
27410,17946,762
27420,17294,651
27430,14192,660
27440,14708,525
27450,14413,565
27460,14107,563
27470,14106,530
27480,14344,550
27490,14192,529
27500,14189,528
27510,14066,583
27520,14311,542
27530,14424,534
27540,15513,561
27550,14419,462
27560,17531,580
27570,14315,610
27580,14757,523
27590,14539,548
27600,14427,530
27610,18073,492
27620,14901,711
27630,14977,525
27640,14353,525
27650,14394,552
27660,14266,533
27670,14332,514
27680,18487,746
27690,16949,627
27700,14500,621
27710,14496,547
27720,14842,561
27730,14360,532
27740,18228,616
27750,14399,430
27760,14902,536
27770,14456,422
27780,14389,544
27790,14563,544
27800,14580,429
27810,14415,541
27820,14305,551
27830,14437,566
27840,14360,548
27850,18141,745
27860,14998,614
27870,18725,558
27880,14576,655
27890,14963,542
27900,14781,542
27910,14559,555
27920,14618,546
27930,18345,722
27940,16982,622
27950,14369,612
27960,14766,530
27970,14301,544
27980,14349,392
27990,15733,656
28000,15030,535
28010,18374,640
28020,14482,477
28030,18196,729
28040,15265,759
28050,18395,766
28060,15065,756
28070,14850,541
28080,14710,555
28090,14624,549
28100,14566,543
28110,14471,555
28120,14612,571
28130,17779,623
28140,14547,461
28150,14880,528
28160,14648,541
28170,14618,562
28180,14644,551
28190,14863,571
28200,14600,547
28210,14674,547
28220,14576,536
28230,14651,539
28240,18076,2151
28250,14582,638
28260,14698,531
28270,14473,560
28280,14440,557
28290,14461,548
28300,14674,546
28310,14464,541
28320,14603,553
28330,18449,805
28340,17123,634
28350,14605,566
28360,15098,523
28370,14632,546
28380,14531,558
28390,18522,771
28400,17071,653
28410,14945,669
28420,15118,565
28430,15148,591
28440,14611,543
28450,14609,539
28460,14615,567
28470,14690,551
28480,14746,547
28490,14672,557
28500,14666,558
28510,14686,557
28520,18488,809
28530,15899,611
28540,14881,541
28550,14921,550
28560,15006,560
28570,14954,556
28580,18387,662
28590,15482,617
28600,14891,546
28610,15193,559
28620,15801,981
28630,15372,645
28640,15048,596
28650,15294,629
28660,14915,560
28670,14916,548
28680,15411,670
28690,14986,548
28700,14958,551
28710,18785,780
28720,17196,619
28730,16225,750
28740,17142,677
28750,15629,644
28760,15236,564
28770,16762,539
28780,16379,506
28790,16212,616
28800,16556,626
28810,15029,634
28820,15048,532
28830,16099,638
28840,16225,1210
28850,16053,627
28860,16760,668
28870,16102,653
28880,16240,637
28890,15248,649
28900,15911,678
28910,15129,644
28920,15103,549
28930,15211,569
28940,15646,679
28950,15141,549
28960,15672,810
28970,15114,550
28980,15147,601
28990,15121,597
29000,15139,564
29010,18365,657
29020,15792,754
29030,15355,549
29040,15792,665
29050,15218,532
29060,15555,692
29070,15290,548
29080,15331,582
29090,15178,563
29100,18674,638
29110,15353,642
29120,15190,553
29130,15043,551
29140,15695,640
29150,15304,536
29160,15118,561
29170,17130,511
29180,16284,719
29190,16475,658
29200,15993,646
29210,16167,642
29220,16191,650
29230,16217,641
29240,16961,667
29250,15409,706
29260,16145,642
29270,15212,515
29280,15176,543
29290,15315,565
29300,15877,796
29310,15313,817
29320,15031,546
29330,15183,561
29340,15176,627
29350,15182,574
29360,16001,642
29370,15287,609
29380,15249,554
29390,19154,801
29400,15667,677
29410,19202,768
29420,16502,513
29430,15366,645
29440,15555,710
29450,15342,555
29460,15984,613
29470,15279,557
29480,15597,747
29490,19054,644
29500,15656,595
29510,15536,1132
29520,15600,485
29530,15362,604
29540,18455,656
29550,15462,658
29560,15391,557
29570,16178,637
29580,15579,509
29590,15588,689
29600,15255,594
29610,15759,699
29620,15358,560
29630,15896,637
29640,15446,731
29650,15320,477
29660,16346,497
29670,15487,636
29680,15336,554
29690,15802,677
29700,15330,560
29710,15479,554
29720,15721,684
29730,15583,724
29740,15806,674
29750,15775,843
29760,15759,529
29770,16129,692
29780,15419,608
29790,15377,557
29800,15776,1020
29810,15650,666
29820,15824,798
29830,15641,520
29840,15460,704
29850,15958,659
29860,15660,660
29870,15731,736
29880,17454,533
29890,16067,678
29900,15555,638
29910,15281,537
29920,15532,573
29930,15460,580
29940,15571,692
29950,15489,636
29960,15497,654
29970,16175,531
29980,15545,513
29990,16158,839
30000,16175,628
30000,16488,692
30000,15869,684
30000,15898,767
30000,15866,681
30000,15755,807
30000,15838,679
30000,15706,776
30000,15760,675
30000,15755,715
30000,15738,789
30000,15505,558
30000,15683,882
30000,19626,793
30000,16555,703
30000,15679,651
30000,15945,662
30000,16067,654
30000,16114,659
30000,15948,709
30000,16884,659
30000,17494,633
30000,15641,688
30000,16378,621
30000,15777,582
30000,15882,680
30000,15759,659
30000,15759,653
30000,15956,680
30000,15592,676
30000,16104,668
30000,15774,516
30000,15716,628
30000,19586,748
30000,16054,578
30000,15573,706
30000,19191,703
30000,16035,682
30000,17076,760
30000,17705,666
30000,16097,658
30000,15712,669
30000,15977,652
30000,15614,494
30000,15464,648
30000,15688,704
30000,15784,673
30000,15771,677
30000,15544,741
30000,19065,515
30000,15915,641
30000,15472,690
30000,15542,715
30000,15678,833
30000,15512,741
30000,15890,836
30000,16075,723
30000,15854,989
30000,17033,796
30000,18058,645
30000,15798,696
30000,16378,694
30000,16470,598
30000,15674,669
30000,16287,864
30000,16093,2124
30000,15780,616
30000,16265,661
30000,15695,628
30000,15569,707
30000,18956,751
30000,17834,635
30000,15766,682
30000,15827,731
30000,15534,715
30000,15554,694
30000,15734,778
30000,16736,531
30000,16850,663
30000,15601,633
30000,15698,658
30000,15801,782
30000,15862,634
30000,15787,649
30000,15800,757
30000,18544,668
30000,15837,644
30000,15798,644
30000,15827,753
30000,19757,787
30000,16612,671
30000,15872,657
30000,19934,775
30000,17752,673
30000,15900,704
30000,16317,698
30000,15967,694
30000,18518,738
30000,18797,669
30000,15857,655
30000,16260,634
30000,19419,781
30000,16800,674
30000,15824,682
30000,16538,700
30000,15784,512
30000,15993,692
30000,16025,556
30000,16584,664
30000,18333,644
30000,15933,654
30000,15908,743
30000,15872,514
30000,15761,675
30000,16147,566
30000,15874,529
30000,15845,717
30000,15763,705
30000,16099,664
30000,16020,667
30000,15995,643
30000,16068,658
30000,15854,642
30000,16124,843
30000,16801,771
30000,19179,636
30000,15965,635
30000,16447,719
30000,20015,767
30000,16345,656
30000,15926,644
30000,15916,674
30000,16147,557
30000,16170,509
30000,16105,662
30000,16086,638
30000,16231,664
30000,16392,688
30000,16091,685
30000,18257,784
30000,17194,681
30000,15870,667
30000,16707,602
30000,16079,658
30000,16647,769
30000,17780,637
30000,16477,678
30000,16143,697
30000,16068,669
30000,16327,626
30000,15794,648
30000,16755,642
30000,16642,663
30000,16013,656
30000,16075,642
30000,16204,682
30000,16189,625
30000,16085,1073
30000,16197,671
30000,16478,685
30000,16429,652
30000,16070,648
30000,16234,571
30000,16060,430
30000,16845,568
30000,16533,770
30000,16808,647
30000,17818,801
30000,16931,719
30000,19248,770
30000,16262,610
30000,16316,529
30000,16334,697
30000,16005,649
30000,15811,627
30000,16756,617
30000,16544,669
30000,16726,672
30000,16209,696
30000,16011,582
30000,15958,675
30000,15975,1938
30000,19258,795
30000,16280,695
30000,16600,710
30000,18899,789
30000,20371,701
30000,16012,701
30000,16078,656
30000,17663,808
30000,17167,653
30000,15915,645
30000,16472,600
30000,16040,538
30000,16064,634
30000,16061,666
30000,16641,692
30000,17342,760
30000,17421,688
30000,16055,686
30000,16599,668
30000,16080,656
30000,16119,684
30000,20036,658
30000,15818,627
30000,15850,652
30000,15936,592
30000,16107,638
30000,16007,484
30000,16057,661
30000,16043,505
30000,15965,638
30000,15832,788
30000,16105,642
30000,16007,635
30000,16048,671
30000,16752,655
30000,15884,645
30000,16184,778
30000,16965,680
30000,17507,633
30000,16235,708
30000,16065,611
30000,16054,674
30000,16560,688
30000,16348,728
30000,16243,712
30000,15962,585
30000,16770,528
30000,16565,739
30000,19112,659
30000,17269,922
30000,17515,686
30000,17210,593
30000,17581,515
30000,18013,806
30000,16719,660
30000,16116,683
30000,15986,658
30000,16551,682
30000,16034,728
30000,15945,671
30000,19621,914
30000,16664,669
30000,15998,671
30000,16088,655
30000,16113,674
30000,16549,638
30000,15887,619
30000,16506,508
30000,16311,633
30000,16039,635
30000,16093,649
30000,17138,784
30000,19477,772
30000,17389,668
30000,19060,550
30000,16033,638
30000,16043,661
30000,15959,649
30000,17736,546
30000,17902,949
30000,17542,519
30000,16593,595
30000,16966,670
30000,16379,639
30000,16299,647
30000,16379,661
30000,16248,738
30000,15992,747
30000,16756,662
30000,16300,657
30000,16454,667
30000,16346,585
30000,16328,687
30000,16518,639
30000,16159,627
30000,16249,668
30000,17253,752
30000,17927,658
30000,16631,651
30000,16814,715
30000,16538,608
30000,15972,633
30000,15995,1150
30000,15942,687
30000,16086,646
30000,15980,626
30000,16418,534
30000,16109,652
30000,16141,675
30000,16979,781
30000,17111,705
30000,16205,668
30000,16022,650
30000,16095,665
30000,16216,670
30000,16090,688
30000,17060,617
30000,19863,777
30000,18170,818
30000,17444,723
30000,16023,683
30000,20249,549
30000,17190,650
30000,16771,647
30000,17277,675
30000,17218,710
30000,20664,770
30000,17802,775
30000,16812,712
30000,16188,622
30000,16321,579
30000,16715,607
30000,16312,677
30000,17218,525
30000,15859,521
30000,17144,567
30000,16125,706
30000,16579,676
30000,16128,695
30000,16032,673
30000,16067,674
30000,16129,588
30000,16673,609
30000,16751,643
30000,16697,551
30000,16685,696
30000,16112,668
30000,17316,887
30000,17241,707
30000,16297,689
30000,16218,503
30000,16234,444
30000,15978,568
30000,16141,680
30000,16328,487
30000,16853,748
30000,18160,787
30000,19232,630
30000,16627,719
30000,16236,492
30000,17243,642
30000,16680,656
30000,16063,685
30000,16328,644
30000,16082,664
30000,16787,649
30000,16483,672
30000,16257,688
30000,15930,645
30000,16770,604
30000,16286,1200
30000,17103,786
30000,19565,769
30000,17421,644
30000,16066,583
30000,16058,576
30000,16025,648
30000,19818,657
30000,16038,650
30000,16122,693
30000,16123,649
30000,16053,639
30000,16204,665
30000,16293,700
30000,16071,661
30000,16051,692
30000,16145,583
30000,16025,576
30000,16422,565
30000,16104,622
