object_counts,physics_update_elapsed_time,render_elapsed_time
17730,4218,303
17740,4011,263
17750,4348,285
17760,4085,274
17770,4215,278
17780,4304,267
17790,3931,196
17800,4112,271
17810,3786,374
17820,3828,226
17830,3896,313
17840,4086,250
17850,3874,300
17860,4170,281
17870,4573,311
17880,4221,210
17890,5339,49950
17900,3691,177
17910,4118,297
17920,4177,272
17930,4149,199
17940,4009,184
17950,4291,194
17960,4267,289
17970,4070,295
17980,3966,182
17990,4359,288
18000,4310,304
18010,4597,229
18020,3939,265
18030,4324,277
18040,4229,270
18050,4246,275
18060,4120,277
18070,4204,278
18080,3970,277
18090,4334,279
18100,4287,289
18110,4209,309
18120,4235,284
18130,4009,279
18140,4400,285
18150,4364,274
18160,4082,282
18170,4176,312
18180,4014,229
18190,4072,229
18200,4123,231
18210,4366,372
18220,3918,248
18230,4615,238
18240,4404,318
18250,4045,314
18260,4512,246
18270,4288,288
18280,4028,294
18290,4435,276
18300,4549,311
18310,4122,228
18320,4229,225
18330,4180,231
18340,4456,194
18350,4225,284
18360,4310,299
18370,4278,288
18380,4029,291
18390,4540,219
18400,3970,276
18410,3923,400
18420,3893,212
18430,4113,316
18440,4303,277
18450,4472,294
18460,4369,272
18470,4429,193
18480,4251,191
18490,4634,281
18500,4261,296
18510,4690,327
18520,4388,275
18530,4141,190
18540,4075,285
18550,4144,199
18560,4523,261
18570,4706,289
18580,4271,283
18590,3904,198
18600,4028,193
18610,4718,198
18620,4253,293
18630,4210,285
18640,3585,194
18650,4546,200
18660,4349,200
18670,4595,286
18680,4253,203
18690,4150,281
18700,4457,322
18710,4174,280
18720,4165,278
18730,4295,185
18740,4657,296
18750,4103,281
18760,4054,212
18770,4436,321
18780,4321,295
18790,4091,291
18800,4500,253
18810,3995,316
18820,4696,302
18830,4319,297
18840,4604,303
18850,4354,296
18860,4376,288
18870,4549,201
18880,4323,281
18890,4687,202
18900,4216,193
18910,4069,299
18920,4313,238
18930,4320,298
18940,4085,299
18950,4576,283
18960,4706,275
18970,4317,204
18980,4396,303
18990,4293,301
19000,4665,314
19010,4464,300
19020,4028,223
19030,4279,295
19040,4725,197
19050,4490,306
19060,4258,260
19070,4351,303
19080,4126,196
19090,4431,224
19100,4327,229
19110,4346,437
19120,4894,320
19130,4840,311
19140,4786,304
19150,4256,308
19160,4315,282
19170,4582,202
19180,4316,245
19190,4453,225
19200,4462,196
19210,4133,295
19220,4521,199
19230,3961,230
19240,4203,214
19250,4253,205
19260,4315,280
19270,4447,293
19280,4778,248
19290,4123,195
19300,4458,216
19310,4101,289
19320,3881,195
19330,4599,218
19340,3832,280
19350,4380,287
19360,4588,290
19370,4282,305
19380,4743,210
19390,4705,317
19400,4393,198
19410,4524,236
19420,4305,340
19430,4176,209
19440,4414,306
19450,4817,290
19460,4721,307
19470,4477,296
19480,4275,281
19490,4630,308
19500,4415,211
19510,4527,240
19520,4077,235
19530,4439,279
19540,4619,208
19550,4391,289
19560,4309,293
19570,4342,202
19580,4043,214
19590,4675,316
19600,4580,230
19610,4090,302
19620,4474,336
19630,4382,318
19640,4418,305
19650,4398,312
19660,4508,288
19670,4286,560
19680,4762,328
19690,4381,306
19700,4384,300
19710,4382,295
19720,4892,339
19730,4506,308
19740,4266,215
19750,4265,320
19760,4712,307
19770,4900,302
19780,4411,300
19790,4629,318
19800,4537,319
19810,4566,298
19820,4077,239
19830,4783,302
19840,4500,292
19850,4936,291
19860,4465,289
19870,4483,313
19880,4594,320
19890,4759,292
19900,4555,288
19910,4603,208
19920,4945,294
19930,4162,214
19940,4103,200
19950,5010,312
19960,4249,288
19970,4758,381
19980,4594,317
19990,4726,312
20000,4517,296
20010,4782,439
20020,4423,214
20030,4493,325
20040,4881,300
20050,4620,332
20060,4685,291
20070,4755,341
20080,4662,314
20090,4334,290
20100,4601,287
20110,4387,316
20120,4605,299
20130,4881,339
20140,4731,288
20150,4655,311
20160,4510,215
20170,4708,310
20180,4143,202
20190,4812,297
20200,4858,301
20210,4584,220
20220,4303,200
20230,4408,310
20240,4371,422
20250,5031,303
20260,4518,285
20270,4342,212
20280,4647,296
20290,4876,325
20300,4544,288
20310,4628,293
20320,4629,199
20330,4913,308
20340,4881,239
20350,4169,214
20360,4936,279
20370,4517,305
20380,4480,207
20390,4874,304
20400,4805,211
20410,4571,307
20420,5105,316
20430,4922,306
20440,4598,294
20450,4650,335
20460,4660,302
20470,3982,221
20480,4701,299
20490,4727,298
20500,4983,293
20510,4640,327
20520,5133,240
20530,4694,318
20540,4309,207
20550,4232,204
20560,4312,327
20570,4651,331
20580,5329,346
20590,4740,216
20600,4337,225
20610,4793,339
20620,4421,295
20630,4534,229
20640,4613,245
20650,4749,311
20660,4731,215
20670,4541,211
20680,4344,224
20690,4311,308
20700,4880,316
20710,4312,310
20720,5276,312
20730,4025,249
20740,4482,240
20750,4459,247
20760,4535,305
20770,4787,220
20780,4273,306
20790,4946,237
20800,4562,327
20810,4844,342
20820,4346,218
20830,4442,310
20840,5052,558
20850,4558,320
20860,4665,295
20870,4982,326
20880,4543,295
20890,4984,330
20900,4645,301
20910,4440,322
20920,4865,330
20930,4700,329
20940,4424,324
20950,4419,210
20960,4868,313
20970,4918,307
20980,5106,320
20990,4811,323
21000,4759,317
21010,4498,327
21020,4413,316
21030,5018,215
21040,4530,208
21050,4586,280
21060,4827,324
21070,4648,324
21080,5103,346
21090,4675,248
21100,4903,225
21110,4737,335
21120,4766,299
21130,4652,343
21140,4641,215
21150,4956,236
21160,4839,326
21170,4677,342
21180,5033,332
21190,4663,211
21200,4788,323
21210,4757,329
21220,5475,224
21230,5032,343
21240,4800,319
21250,4839,313
21260,5266,209
21270,5048,330
21280,4252,241
21290,4862,327
21300,4902,212
21310,4981,227
21320,4590,249
21330,5093,222
21340,4329,216
21350,4586,317
21360,5090,240
21370,4797,309
21380,5025,214
21390,4916,328
21400,4679,328
21410,4967,355
21420,5208,315
21430,4631,329
21440,4706,305
21450,4955,339
21460,5152,239
21470,4934,336
21480,4216,204
21490,5126,232
21500,4511,236
21510,4500,333
21520,5081,325
21530,4693,222
21540,4907,312
21550,5548,254
21560,5144,326
21570,4628,313
21580,4402,262
21590,4838,334
21600,4783,213
21610,4887,314
21620,4633,315
21630,4215,225
21640,4741,320
21650,4819,346
21660,5169,339
21670,4948,213
21680,4654,410
21690,4726,312
21700,4960,312
21710,4852,322
21720,4844,309
21730,5380,322
21740,4423,308
21750,5098,315
21760,4388,217
21770,5153,336
21780,4817,309
21790,5177,410
21800,5268,324
21810,4904,317
21820,5210,325
21830,5020,331
21840,4486,237
21850,5003,336
21860,4761,354
21870,4951,363
21880,5146,342
21890,4847,348
21900,4750,333
21910,5024,347
21920,438160,290
21930,4343,317
21940,4866,330
21950,4699,221
21960,4654,335
21970,4477,224
21980,4952,323
21990,5112,333
22000,4902,332
22010,5419,345
22020,5187,356
22030,5019,354
22040,4838,336
22050,4984,348
22060,4885,261
22070,5033,325
22080,4750,337
22090,4993,336
22100,4694,340
22110,5050,339
22120,4976,326
22130,4819,312
22140,4839,243
22150,4922,258
22160,4805,349
22170,5188,341
22180,4993,314
22190,5271,319
22200,4743,312
22210,4493,223
22220,4902,237
22230,4555,225
22240,4622,228
22250,5277,332
22260,4709,316
22270,4992,327
22280,5213,363
22290,5437,240
22300,4837,318
22310,5473,325
22320,5267,293
22330,5207,318
22340,4870,333
22350,4430,312
22360,5027,226
22370,4977,339
22380,5003,319
22390,4909,388
22400,4871,324
22410,4925,246
22420,5031,343
22430,4720,226
22440,5253,330
22450,5298,370
22460,5105,346
22470,5344,355
22480,5460,322
22490,5028,335
22500,5087,351
22510,5074,340
22520,5078,251
22530,5397,391
22540,4868,231
22550,4859,357
22560,4499,224
22570,5155,363
22580,4715,333
22590,4706,335
22600,4781,237
22610,4980,346
22620,4889,223
22630,5350,336
22640,5615,286
22650,5577,334
22660,4960,226
22670,4793,219
22680,4824,224
22690,4907,326
22700,4769,319
22710,5315,333
22720,5209,345
22730,5291,336
22740,5008,328
22750,4825,230
22760,5513,268
22770,4771,336
22780,4890,264
22790,5021,324
22800,5388,366
22810,5439,337
22820,5258,224
22830,5115,343
22840,4732,331
22850,5158,335
22860,5000,330
22870,5269,350
22880,5407,327
22890,4981,232
22900,5472,368
22910,4956,261
22920,5183,324
22930,5135,346
22940,5432,336
22950,4698,328
22960,5073,329
22970,5228,245
22980,5433,356
22990,5415,339
23000,5207,347
23010,5010,349
23020,5147,338
23030,5445,351
23040,4793,247
23050,5175,353
23060,5446,338
23070,5196,351
23080,5484,343
23090,5482,343
23100,4934,252
23110,5033,357
23120,5304,266
23130,5211,356
23140,5593,346
23150,5519,346
23160,5046,231
23170,4952,228
23180,5099,474
23190,5566,252
23200,4951,335
23210,5163,238
23220,5208,229
23230,5279,334
23240,4926,344
23250,5133,335
23260,4791,259
23270,4931,241
23280,5248,356
23290,4903,347
23300,5440,345
23310,5396,352
23320,5282,353
23330,5376,347
23340,5127,354
23350,5505,382
23360,4720,231
23370,5099,232
23380,5014,361
23390,5606,365
23400,5157,332
23410,5256,355
23420,5605,360
23430,4920,237
23440,5567,328
23450,5148,253
23460,5559,340
23470,5564,236
23480,5057,230
23490,5841,346
23500,5487,355
23510,5411,358
23520,5111,371
23530,5679,317
23540,5686,234
23550,4906,270
23560,5477,360
23570,5371,380
23580,5294,345
23590,5741,283
23600,310448,383
23610,300001,345
23620,144669,332
23630,4649,275
23640,5263,466
23650,5110,380
23660,4910,341
23670,5330,358
23680,153721,717
23690,325877,363
23700,5017,244
23710,5603,339
23720,5061,346
23730,4927,304
23740,5305,259
23750,5026,247
23760,5596,357
23770,5355,337
23780,5307,375
23790,4765,362
23800,4979,380
23810,5612,371
23820,5623,337
23830,5556,229
23840,5235,348
23850,4789,235
23860,5222,543
23870,5308,370
23880,5080,360
23890,5699,352
23900,5040,490
23910,5209,388
23920,4918,257
23930,4746,242
23940,6001,428
23950,4979,349
23960,5272,346
23970,5013,234
23980,5562,360
23990,5369,359
24000,4819,230
24010,4889,252
24020,5770,352
24030,5951,528
24040,5654,363
24050,5664,369
24060,5161,354
24070,5715,355
24080,5556,239
24090,4989,238
24100,5362,339
24110,5826,362
24120,5480,363
24130,5352,364
24140,5175,355
24150,5778,370
24160,5544,339
24170,5700,360
24180,5120,356
24190,5753,365
24200,5388,330
24210,5556,283
24220,5264,364
24230,6022,371
24240,5304,344
24250,5392,379
24260,5801,364
24270,5137,510
24280,5785,270
24290,5504,392
24300,5283,351
24310,5466,466
24320,5985,358
24330,5149,338
24340,5068,231
24350,5745,372
24360,5188,238
24370,5691,348
24380,5059,340
24390,5165,363
24400,5206,255
24410,5284,316
24420,5293,346
24430,5153,240
24440,5627,341
24450,5052,360
24460,5143,348
24470,5136,239
24480,5820,273
24490,5273,357
24500,4973,239
24510,4968,232
24520,6096,265
24530,5676,246
24540,5885,256
24550,6118,366
24560,5375,259
24570,5426,314
24580,5479,357
24590,5372,313
24600,5552,355
24610,5199,259
24620,5883,370
24630,5440,366
24640,5696,360
24650,6309,283
24660,5479,387
24670,5601,367
24680,5410,355
24690,5311,361
24700,5484,349
24710,5362,370
24720,5661,352
24730,5274,371
24740,5154,401
24750,5399,353
24760,5501,349
24770,5524,247
24780,5520,244
24790,5360,348
24800,5416,346
24810,5425,254
24820,5628,252
24830,5554,276
24840,5311,271
24850,5407,368
24860,5160,367
24870,5618,369
24880,5516,372
24890,5510,389
24900,5357,364
24910,5228,362
24920,5724,372
24930,5617,360
24940,5841,404
24950,5429,391
24960,5799,376
24970,5868,365
24980,5542,258
24990,5669,334
25000,5371,254
25010,5644,365
25020,5878,272
25030,5332,264
25040,5340,386
25050,6028,386
25060,5563,380
25070,5716,377
25080,5315,247
25090,5592,309
25100,5538,245
25110,5821,253
25120,5597,256
25130,5340,268
25140,5445,401
25150,5335,369
25160,5427,382
25170,5658,374
25180,5487,389
25190,5793,373
25200,5532,383
25210,6059,363
25220,5648,391
25230,5335,275
25240,5971,335
25250,5963,384
25260,5822,392
25270,5516,274
25280,5715,251
25290,5725,294
25300,5530,274
25310,5469,267
25320,5110,271
25330,6065,605
25340,5333,380
25350,5566,372
25360,5869,383
25370,5698,369
25380,5548,364
25390,5731,372
25400,5512,251
25410,5301,369
25420,5587,256
25430,5438,390
25440,6120,358
25450,5746,375
25460,5847,378
25470,5236,253
25480,5524,394
25490,5569,260
25500,5730,298
25510,6372,317
25520,5440,369
25530,5624,367
25540,5536,252
25550,5887,361
25560,5427,611
25570,451462,519
25580,6010,368
25590,719972,321
25600,5174,257
25610,5926,383
25620,6045,424
25630,5707,321
25640,5586,365
25650,6356,360
25660,5942,621
25670,6202,368
25680,5581,371
25690,5518,251
25700,6142,253
25710,5996,334
25720,6239,384
25730,5821,361
25740,5675,379
25750,5584,252
25760,5499,262
25770,6056,378
25780,5674,376
25790,5923,387
25800,5762,255
25810,5441,366
25820,6146,369
25830,5949,337
25840,5711,261
25850,6598,375
25860,5908,369
25870,5908,332
25880,5562,268
25890,5517,264
25900,5445,264
25910,6096,378
25920,5908,376
25930,6089,387
25940,5492,416
25950,5689,347
25960,5298,256
25970,5662,372
25980,5643,379
25990,5670,405
26000,5468,398
26010,5908,453
26020,5939,386
26030,5693,334
26040,6122,377
26050,5963,260
26060,5705,407
26070,6252,373
26080,5486,252
26090,5722,303
26100,5435,384
26110,6091,263
26120,6280,396
26130,6086,381
26140,5656,387
26150,6395,273
26160,5267,362
26170,5827,370
26180,5647,360
26190,6068,521
26200,6278,396
26210,6143,385
26220,5725,387
26230,6164,364
26240,5597,425
26250,6099,430
26260,5961,424
26270,6311,420
26280,6015,300
26290,6112,271
26300,5481,290
26310,5677,431
26320,5637,425
26330,5793,429
26340,5346,276
26350,6141,271
26360,5455,309
26370,6338,328
26380,5800,302
26390,5707,308
26400,6103,405
26410,5481,436
26420,6126,417
26430,6092,429
26440,5850,417
26450,5651,357
26460,6173,312
26470,5597,292
26480,5697,270
26490,5464,279
26500,5486,316
26510,5188,291
26520,5491,417
26530,5401,418
26540,5742,414
26550,5699,429
26560,6022,429
26570,6121,432
26580,6277,463
26590,5697,403
26600,6388,466
26610,6198,423
26620,6080,422
26630,5718,341
26640,6160,423
26650,6162,439
26660,5853,427
26670,6263,341
26680,5782,320
26690,5628,328
26700,6227,425
26710,5831,454
26720,5387,274
26730,5795,435
26740,6040,410
26750,5643,427
26760,5728,432
26770,6461,437
26780,6233,423
26790,6180,430
26800,6639,427
26810,6200,429
26820,6222,436
26830,5726,425
26840,6449,459
26850,5622,295
26860,6477,443
26870,6057,290
26880,6180,411
26890,5938,309
26900,5850,423
26910,6178,409
26920,6356,419
26930,6222,407
26940,6423,285
26950,6555,351
26960,6187,287
26970,6104,300
26980,5771,412
26990,6105,282
27000,6677,451
27010,6587,422
27020,5758,410
27030,5890,429
27040,5802,412
27050,5893,452
27060,6098,425
27070,5884,406
27080,6705,314
27090,6285,428
27100,6367,431
27110,6052,288
27120,6091,283
27130,5847,364
27140,5959,310
27150,6386,471
27160,5817,436
27170,6269,436
27180,6294,413
27190,5941,394
27200,6002,282
27210,5913,283
27220,6375,463
27230,5903,428
27240,6289,597
27250,6441,449
27260,5704,414
27270,6389,456
27280,5738,792
27290,6128,294
27300,5763,447
27310,5862,418
27320,6415,429
27330,5917,356
27340,5661,314
27350,5741,312
27360,6470,414
27370,5530,291
27380,6370,417
27390,5823,478
27400,5847,425
27410,6112,424
27420,6332,541
27430,6501,432
27440,6516,426
27450,6738,394
27460,6361,445
27470,6201,419
27480,6519,441
27490,6065,424
27500,6818,440
27510,5836,418
27520,6108,429
27530,6248,298
27540,6355,445
27550,5889,323
27560,6485,451
27570,5824,409
27580,5771,453
27590,5901,443
27600,6289,417
27610,6403,445
27620,6503,340
27630,5694,431
27640,5977,313
27650,5805,537
27660,6501,431
27670,5923,411
27680,5847,291
27690,6786,442
27700,6409,437
27710,6519,308
27720,5844,305
27730,5778,286
27740,6033,295
27750,5805,426
27760,5768,433
27770,5983,430
27780,6341,421
27790,6850,434
27800,5923,417
27810,5937,504
27820,6524,393
27830,6475,319
27840,6454,435
27850,6401,417
27860,6538,466
27870,6026,417
27880,6607,437
27890,5699,467
27900,6139,437
27910,6123,321
27920,6132,485
27930,6581,455
27940,6488,510
27950,5932,433
27960,6051,384
27970,6168,427
27980,5946,413
27990,6448,455
28000,6294,417
28010,6464,450
28020,6196,427
28030,5694,280
28040,6051,419
28050,5764,410
28060,6515,303
28070,6309,371
28080,5956,453
28090,6553,400
28100,6114,406
28110,6094,422
28120,5974,457
28130,6333,442
28140,6032,480
28150,6554,594
28160,6131,443
28170,6242,306
28180,6012,321
28190,6321,370
28200,6109,317
28210,6700,418
28220,6886,432
28230,6105,294
28240,6074,303
28250,6888,443
28260,5999,436
28270,6049,323
28280,6729,445
28290,6458,470
28300,6195,431
28310,6782,294
28320,6124,299
28330,6226,436
28340,5972,301
28350,6414,349
28360,5925,428
28370,6108,307
28380,6331,439
28390,6050,306
28400,6146,439
28410,5952,553
28420,6123,451
28430,6262,355
28440,6857,316
28450,6529,329
28460,6419,431
28470,6107,293
28480,6194,433
28490,6311,291
28500,5969,299
28510,5989,313
28520,6527,442
28530,6201,456
28540,5930,430
28550,6603,383
28560,6158,437
28570,6304,380
28580,6532,442
28590,5889,300
28600,6360,444
28610,6620,447
28620,5952,690
28630,6657,465
28640,5942,447
28650,6486,287
28660,5911,546
28670,6601,440
28680,5987,436
28690,6749,332
28700,6318,293
28710,6188,427
28720,5874,327
28730,5990,614
28740,6100,455
28750,6732,487
28760,6045,458
28770,6141,445
28780,6594,456
28790,5981,350
28800,6192,442
28810,6186,358
28820,5977,346
28830,6779,492
28840,6137,454
28850,6363,303
28860,5974,446
28870,7021,466
28880,6802,337
28890,6462,309
28900,6693,448
28910,6583,297
28920,6628,361
28930,6540,440
28940,6343,439
28950,6142,299
28960,6497,434
28970,6510,424
28980,6455,436
28990,6510,435
29000,6450,447
29010,6328,332
29020,6290,680
29030,6012,443
29040,6310,434
29050,6209,327
29060,6310,310
29070,6157,444
29080,6242,443
29090,6264,442
29100,6258,432
29110,6951,439
29120,6960,326
29130,6469,472
29140,6407,439
29150,6846,464
29160,6915,341
29170,6563,462
29180,6402,456
29190,6340,490
29200,6270,341
29210,6168,305
29220,6375,317
29230,6374,361
29240,6403,436
29250,5819,311
29260,6826,459
29270,6618,449
29280,6629,330
29290,6804,443
29300,6421,397
29310,6655,454
29320,6368,460
29330,6079,312
29340,7065,331
29350,6710,468
29360,7241,501
29370,6394,306
29380,6150,329
29390,6438,314
29400,6802,469
29410,6972,432
29420,6246,452
29430,6290,431
29440,6488,346
29450,6410,443
29460,6349,440
29470,6243,313
29480,6710,446
29490,6334,441
29500,6247,444
29510,6961,785
29520,6121,444
29530,7363,464
29540,6334,466
29550,7001,469
29560,6932,488
29570,6518,444
29580,6407,445
29590,7093,455
29600,6702,518
29610,6991,464
29620,6924,461
29630,7642,482
29640,6115,327
29650,7385,461
29660,7314,476
29670,6183,435
29680,6875,447
29690,6429,310
29700,6401,440
29710,6281,431
29720,6641,459
29730,6925,502
29740,6443,457
29750,6457,463
29760,6993,481
29770,6870,356
29780,6518,433
29790,6548,448
29800,6460,333
29810,6997,464
29820,6998,465
29830,6324,463
29840,6522,462
29850,6957,490
29860,6314,498
29870,6188,459
29880,7496,464
29890,6298,298
29900,6814,437
29910,6206,320
29920,6283,456
29930,6300,401
29940,6627,460
29950,6218,444
29960,7143,336
29970,6600,462
29980,6363,321
29990,6391,448
30000,6320,307
30000,6979,305
30000,6534,304
30000,6417,362
30000,7213,445
30000,6268,344
30000,6252,447
30000,7059,464
30000,6447,327
30000,6435,463
30000,6581,437
30000,6968,365
30000,7219,483
30000,7144,450
30000,6218,330
30000,6406,455
30000,6567,443
30000,6582,474
30000,6506,461
30000,6491,460
30000,6731,396
30000,6887,441
30000,6479,474
30000,6385,447
30000,6213,341
30000,6376,451
30000,6412,326
30000,6451,473
30000,6845,378
30000,6786,404
30000,6556,455
30000,6491,320
30000,6784,306
30000,7005,477
30000,6324,315
30000,6552,320
30000,6616,452
30000,6647,448
30000,6404,303
30000,6575,453
30000,6956,460
30000,6340,305
30000,7046,459
30000,6399,433
30000,7243,543
30000,7395,562
30000,7205,422
30000,6881,808
30000,6404,441
30000,7162,445
30000,6402,480
30000,6999,477
30000,6863,452
30000,7515,476
30000,6971,469
30000,6405,455
30000,6952,451
30000,6616,451
30000,6494,312
30000,6703,308
30000,6472,315
30000,6407,307
30000,6424,302
30000,6604,317
30000,6567,448
30000,7022,469
30000,7173,455
30000,6479,457
30000,6971,447
30000,6389,467
30000,6458,464
30000,6229,447
30000,7148,453
30000,6216,313
30000,6766,469
30000,6529,454
30000,6480,447
30000,6527,463
30000,6375,452
30000,6900,467
30000,6673,468
30000,6465,327
30000,7058,477
30000,6429,472
30000,6585,471
30000,6632,453
30000,6289,445
30000,6499,457
30000,6380,469
30000,7086,468
30000,7037,446
30000,6915,441
30000,6733,404
30000,6594,311
30000,6438,448
30000,6284,438
30000,6673,449
30000,6302,454
30000,6279,317
30000,6181,304
30000,6418,314
30000,7407,444
30000,7174,449
30000,6527,432
30000,6657,299
30000,6213,313
30000,6680,712
30000,6271,446
30000,6545,446
30000,6091,328
30000,6607,475
30000,6420,466
30000,6544,459
30000,6529,444
30000,6316,449
30000,6362,612
30000,7025,467
30000,6466,490
30000,7086,459
30000,6572,305
30000,6331,302
30000,307583,539
30000,6963,385
30000,320870,443
30000,6438,287
30000,6262,459
30000,7063,488
30000,6845,454
30000,6513,393
30000,6619,373
30000,6601,366
30000,6505,519
30000,6612,537
30000,6990,550
30000,6514,530
30000,7167,542
30000,6626,515
30000,6448,531
30000,7083,543
30000,6581,519
30000,6432,518
30000,6715,563
30000,6614,520
30000,6624,567
30000,6344,507
30000,6378,552
30000,7141,529
30000,6720,373
30000,6814,400
30000,6906,550
30000,6427,382
30000,7078,527
30000,6598,531
30000,6679,532
30000,6587,535
30000,6280,516
30000,6845,411
30000,7176,516
30000,6675,379
30000,6921,537
30000,6383,368
30000,6546,577
30000,6424,364
30000,6472,509
30000,6547,369
30000,6061,389
30000,6658,537
30000,6355,556
30000,6091,537
30000,6341,515
30000,6188,358
30000,6876,537
30000,6461,530
30000,7013,378
30000,6601,360
30000,7337,518
30000,6266,534
30000,7211,566
30000,6463,513
30000,7162,567
30000,6389,552
30000,6698,378
30000,7051,519
30000,6825,379
30000,6607,373
30000,7089,394
30000,7099,542
30000,6456,420
30000,6581,371
30000,6939,405
30000,6459,520
30000,7132,522
30000,6690,548
30000,6310,518
30000,6325,519
30000,6495,532
30000,6279,461
30000,6824,364
30000,6526,522
30000,6383,526
30000,6336,547
30000,6630,520
30000,6327,385
30000,6559,358
30000,6515,368
30000,6804,522
30000,7057,555
30000,7080,544
30000,6990,512
30000,7029,523
30000,7259,559
30000,6554,527
30000,6684,379
30000,7309,587
30000,6947,429
30000,6500,563
30000,7264,540
30000,7092,546
30000,7631,592
30000,6833,545
30000,6750,547
30000,6701,526
30000,6514,622
30000,6512,523
30000,6717,534
30000,6434,541
30000,6131,381
30000,6948,530
30000,7180,569
30000,6768,447
30000,7294,553
30000,6239,533
30000,6503,511
30000,7208,547
30000,6877,563
30000,6490,588
30000,6901,537
30000,6463,512
30000,6656,522
30000,6504,531
30000,6617,530
30000,6626,513
30000,6404,370
30000,6288,369
30000,6689,529
30000,7247,541
30000,7226,540
30000,6373,386
30000,6723,519
30000,7200,520
30000,6592,527
30000,6324,545
30000,6526,543
30000,6489,510
30000,6439,534
30000,6468,534
30000,7311,440
30000,6459,551
30000,7677,522
30000,6085,377
30000,7068,389
30000,6472,390
30000,7495,519
30000,7031,542
30000,7032,363
30000,6413,505
30000,6682,544
30000,7056,366
30000,6510,365
30000,6436,520
30000,7667,565
30000,6631,517
30000,6369,526
30000,6597,389
30000,6632,517
30000,6356,515
30000,6502,367
30000,6643,559
30000,6951,546
30000,6923,590
30000,7388,605
30000,6282,513
30000,6355,363
30000,7098,552
30000,7339,549
30000,6478,389
30000,6480,517
30000,6428,410
30000,6650,621
30000,6795,467
30000,7202,534
30000,6373,545
30000,7056,669
30000,7053,512
30000,6666,531
30000,7089,523
30000,6664,510
30000,6562,531
30000,6943,529
30000,6150,582
30000,6468,366
30000,6832,391
30000,6688,520
30000,6509,383
30000,7478,533
30000,6512,521
30000,6317,530
30000,6306,505
30000,6246,536
30000,6873,528
30000,6473,418
30000,6736,387
30000,6520,517
30000,6760,367
30000,6644,376
30000,6937,370
30000,6513,533
30000,7021,374
30000,7018,539
30000,6641,521
30000,7058,533
30000,6851,532
30000,6509,367
30000,6899,531
30000,6979,529
30000,7045,519
30000,6566,536
30000,6559,522
30000,6548,519
30000,6411,384
30000,7234,536
30000,6501,380
30000,6573,553
30000,6541,368
30000,7246,377
30000,6651,530
30000,6585,437
30000,7110,439
30000,6637,404
30000,6996,543
30000,6386,361
30000,6435,473
30000,6316,405
30000,6920,515
30000,7026,538
30000,6896,550
30000,6030,385
30000,7257,575
30000,6492,378
30000,6686,678
30000,6666,374
30000,6558,545
30000,7224,530
30000,6421,365
30000,7165,479
30000,6653,382
30000,6481,534
30000,6381,578
30000,6466,529
30000,6225,389
30000,6576,389
30000,6507,384
30000,6664,410
30000,6153,386
30000,6407,551
30000,6701,558
30000,6754,564
30000,6574,547
30000,6294,392
30000,6679,398
30000,6417,387
30000,6545,482
30000,6593,386
30000,6449,516
30000,7182,441
30000,6362,532
30000,6110,535
30000,6492,532
30000,6642,527
30000,6605,380
30000,6672,489
30000,6344,579
30000,6737,563
30000,6571,379
30000,6958,597
30000,6788,435
30000,6734,395
30000,6220,400
30000,6201,533
30000,6429,605
30000,6785,405
30000,6478,470
30000,6368,576
30000,6667,389
30000,6682,442
30000,6975,592
30000,6701,591
30000,6394,568
30000,7147,436
30000,6579,425
30000,6571,440
30000,6544,458
30000,7402,569
30000,7026,443
30000,6963,541
30000,6826,489
30000,7508,572
30000,7101,450
30000,6727,447
30000,6978,456
30000,6767,356
30000,6644,461
30000,6323,455
30000,6441,461
30000,6810,330
30000,6161,456
30000,6654,500
30000,6657,514
30000,6428,474
30000,6750,313
30000,6613,324
30000,6731,476
30000,6822,497
30000,6430,476
30000,6158,491
30000,6486,480
30000,6217,589
30000,6471,377
30000,6367,491
30000,6621,314
30000,6496,329
30000,6424,324
30000,6799,481
30000,6421,334
30000,7050,482
30000,6650,327
30000,6534,470
30000,6161,462
30000,6587,491
30000,6222,475
30000,6220,337
30000,7246,464
30000,6604,473
30000,6629,321
30000,7137,318
30000,7126,305
30000,6372,460
30000,6919,454
30000,7045,448
30000,6637,452
30000,6548,461
