object_counts,physics_update_elapsed_time,render_elapsed_time
17720,3927,248
17730,4125,238
17740,4040,250
17750,3895,359
17760,3970,252
17770,3998,245
17780,3824,252
17790,3931,240
17800,4053,235
17810,5272,98066
17820,4088,224
17830,3973,237
17840,3900,242
17850,4129,248
17860,4076,244
17870,3949,275
17880,4212,284
17890,4171,287
17900,3994,248
17910,4155,254
17920,4287,243
17930,3932,290
17940,3960,240
17950,4087,238
17960,3912,506
17970,3964,261
17980,4191,282
17990,4038,245
18000,4143,260
18010,4244,284
18020,4145,285
18030,4238,290
18040,4379,290
18050,4321,296
18060,4341,309
18070,4257,299
18080,4366,316
18090,4349,301
18100,4475,288
18110,4224,291
18120,4283,302
18130,4349,285
18140,4167,306
18150,4171,507
18160,3946,284
18170,4206,268
18180,4123,254
18190,4102,258
18200,3985,251
18210,3915,266
18220,4046,292
18230,4390,264
18240,4060,261
18250,4190,362
18260,4320,292
18270,4228,293
18280,4227,271
18290,4240,341
18300,4101,239
18310,3996,261
18320,3913,252
18330,4276,261
18340,4140,475
18350,4221,339
18360,4121,246
18370,4196,249
18380,4149,255
18390,4285,257
18400,4202,348
18410,4101,254
18420,3980,246
18430,4178,252
18440,4014,260
18450,4039,264
18460,4406,251
18470,4030,250
18480,4194,242
18490,4171,250
18500,4075,256
18510,4376,487
18520,4275,251
18530,4230,250
18540,4076,257
18550,4140,245
18560,4094,269
18570,4178,262
18580,4215,257
18590,4128,257
18600,3970,249
18610,4119,256
18620,4318,252
18630,4092,256
18640,4191,294
18650,4085,260
18660,4384,482
18670,4390,248
18680,4443,264
18690,4288,267
18700,4117,270
18710,4020,264
18720,4195,243
18730,4255,265
18740,4059,255
18750,4090,259
18760,4345,264
18770,4217,258
18780,4321,254
18790,4103,267
18800,4095,283
18810,4246,258
18820,4235,267
18830,4179,253
18840,4531,246
18850,4233,271
18860,4295,257
18870,4259,262
18880,4883,258
18890,4305,248
18900,4225,243
18910,4282,262
18920,4330,259
18930,4489,484
18940,4283,276
18950,4354,256
18960,4049,250
18970,4268,268
18980,4059,261
18990,4071,256
19000,4655,250
19010,4309,253
19020,4334,256
19030,4293,252
19040,4091,266
19050,4222,259
19060,4007,266
19070,4464,263
19080,4116,270
19090,4188,254
19100,4205,270
19110,4317,264
19120,4388,255
19130,4380,273
19140,4301,254
19150,4181,248
19160,4171,273
19170,4284,264
19180,4325,258
19190,4243,258
19200,4369,259
19210,4327,249
19220,4245,255
19230,4281,271
19240,4301,256
19250,4497,257
19260,4252,260
19270,4269,254
19280,4267,259
19290,4374,278
19300,4543,272
19310,4285,267
19320,4215,253
19330,4078,263
19340,4073,265
19350,4237,300
19360,4389,277
19370,4343,255
19380,4361,251
19390,4429,262
19400,4311,263
19410,4537,261
19420,4158,272
19430,4285,263
19440,4526,296
19450,4903,305
19460,4603,295
19470,4176,283
19480,4574,269
19490,4284,260
19500,4353,265
19510,4474,263
19520,4216,262
19530,4641,267
19540,4357,274
19550,4538,259
19560,4192,256
19570,4192,257
19580,4379,268
19590,4414,273
19600,4350,277
19610,4399,266
19620,4291,261
19630,4362,491
19640,4538,266
19650,4580,259
19660,4462,279
19670,4128,587
19680,4294,259
19690,4430,277
19700,4170,281
19710,4722,301
19720,4366,269
19730,4582,265
19740,4292,272
19750,4372,275
19760,4558,269
19770,4414,269
19780,4422,277
19790,4205,254
19800,4343,251
19810,4468,261
19820,4648,276
19830,4343,271
19840,4560,508
19850,4749,275
19860,4209,261
19870,4292,257
19880,4224,280
19890,4408,281
19900,4323,288
19910,4550,258
19920,4714,266
19930,4510,511
19940,4556,278
19950,4355,270
19960,4513,269
19970,4399,264
19980,4493,272
19990,4746,260
20000,4468,271
20010,4502,268
20020,4540,274
20030,4654,263
20040,4510,272
20050,4597,264
20060,4655,267
20070,4673,307
20080,4245,280
20090,4379,259
20100,4336,262
20110,4605,264
20120,4479,273
20130,4528,277
20140,4572,280
20150,4717,271
20160,4469,266
20170,4482,273
20180,4563,489
20190,4841,276
20200,4594,268
20210,4399,269
20220,4447,257
20230,4538,267
20240,4715,275
20250,4588,275
20260,4413,276
20270,4646,266
20280,4645,271
20290,4340,280
20300,4745,292
20310,4528,368
20320,4652,286
20330,4440,302
20340,4801,265
20350,4365,269
20360,4491,279
20370,4416,278
20380,4473,357
20390,4471,265
20400,4542,269
20410,4641,320
20420,4458,296
20430,4395,279
20440,4734,271
20450,4362,271
20460,4635,274
20470,4547,442
20480,4781,509
20490,4827,297
20500,4616,268
20510,4516,284
20520,4482,285
20530,4788,274
20540,4352,279
20550,4570,286
20560,4805,313
20570,4683,289
20580,4469,272
20590,4455,273
20600,4518,279
20610,4623,389
20620,4828,526
20630,4797,278
20640,4463,339
20650,4666,336
20660,4768,316
20670,4769,479
20680,4399,293
20690,4458,269
20700,4873,255
20710,4905,270
20720,4779,285
20730,4724,279
20740,4508,284
20750,4594,272
20760,4434,275
20770,4501,268
20780,4676,283
20790,4812,313
20800,4556,293
20810,4634,369
20820,4660,276
20830,4913,276
20840,4684,285
20850,4634,288
20860,4663,284
20870,4659,272
20880,4598,282
20890,4602,454
20900,4725,275
20910,4797,282
20920,4754,321
20930,4584,285
20940,4798,270
20950,4587,287
20960,4482,289
20970,4831,282
20980,4639,277
20990,4570,279
21000,4715,282
21010,4540,284
21020,4548,287
21030,4775,378
21040,4791,296
21050,4568,279
21060,4907,283
21070,4702,291
21080,4641,291
21090,4748,292
21100,4841,280
21110,4847,518
21120,4713,280
21130,4561,307
21140,4597,279
21150,4730,286
21160,4585,299
21170,4688,278
21180,4542,265
21190,4585,276
21200,4575,446
21210,4612,284
21220,4787,303
21230,4659,273
21240,4793,288
21250,4565,271
21260,4862,274
21270,4480,283
21280,4898,282
21290,4757,274
21300,4950,449
21310,4648,382
21320,4983,285
21330,4627,287
21340,4752,286
21350,4898,279
21360,4637,280
21370,4695,275
21380,4625,291
21390,5101,513
21400,4670,280
21410,4652,507
21420,5055,279
21430,4659,286
21440,4736,290
21450,4775,290
21460,4678,277
21470,4962,319
21480,4806,276
21490,4589,284
21500,5013,289
21510,4762,410
21520,4638,288
21530,4668,283
21540,4707,280
21550,4492,288
21560,4758,297
21570,4807,290
21580,4633,277
21590,4944,290
21600,4616,285
21610,4653,287
21620,4722,286
21630,4570,295
21640,4953,277
21650,4849,452
21660,4629,293
21670,5123,282
21680,5024,286
21690,4857,299
21700,4867,285
21710,4807,292
21720,4958,283
21730,4613,384
21740,4739,290
21750,4751,295
21760,4663,290
21770,4667,277
21780,5120,277
21790,5178,297
21800,4777,519
21810,4760,297
21820,4662,290
21830,4769,290
21840,4932,291
21850,4921,286
21860,5018,347
21870,5205,340
21880,5235,323
21890,4803,310
21900,4717,285
21910,5095,290
21920,4733,448
21930,5055,291
21940,5164,290
21950,4833,293
21960,4840,295
21970,4745,298
21980,4963,520
21990,4727,289
22000,5113,288
22010,4951,294
22020,4770,424
22030,5113,293
22040,4825,482
22050,4974,351
22060,4725,297
22070,5190,336
22080,5147,332
22090,5178,318
22100,5145,38230
22110,4952,297
22120,5257,285
22130,4963,285
22140,5175,289
22150,4902,300
22160,4958,298
22170,4696,295
22180,5117,295
22190,4903,289
22200,5212,288
22210,4862,333
22220,4819,302
22230,4843,298
22240,5043,293
22250,5142,534
22260,4756,292
22270,5128,310
22280,4945,300
22290,4890,300
22300,4878,288
22310,4877,290
22320,4771,287
22330,5136,305
22340,5136,299
22350,4771,304
22360,4936,299
22370,4683,288
22380,5023,289
22390,4761,392
22400,5091,298
22410,5162,296
22420,5255,280
22430,5074,301
22440,4750,525
22450,5103,299
22460,4899,306
22470,4861,301
22480,4859,285
22490,5055,301
22500,5131,298
22510,5133,377
22520,5073,299
22530,5060,294
22540,5059,291
22550,5113,290
22560,5060,285
22570,4829,304
22580,4980,307
22590,4964,310
22600,5164,287
22610,5245,316
22620,4919,301
22630,4815,310
22640,4977,299
22650,5264,383
22660,5458,330
22670,5181,327
22680,4892,302
22690,5309,311
22700,4758,296
22710,5156,302
22720,4898,285
22730,4877,450
22740,5129,293
22750,5264,301
22760,4865,306
22770,4962,303
22780,4770,289
22790,5153,301
22800,4884,297
22810,5264,297
22820,5357,308
22830,4752,305
22840,5002,297
22850,5095,323
22860,5024,307
22870,5047,467
22880,5306,308
22890,5235,316
22900,5515,296
22910,5266,297
22920,5268,329
22930,5062,318
22940,4847,308
22950,5179,534
22960,5095,533
22970,4909,405
22980,5252,306
22990,4925,296
23000,5042,310
23010,5249,303
23020,5059,296
23030,5413,302
23040,5510,333
23050,5374,359
23060,5249,345
23070,5333,332
23080,5071,298
23090,5072,302
23100,5077,311
23110,5000,305
23120,5455,298
23130,5401,304
23140,5264,309
23150,4984,292
23160,4957,300
23170,4808,319
23180,5181,297
23190,5276,330
23200,5255,317
23210,5023,302
23220,5136,306
23230,5190,320
23240,5215,312
23250,5457,309
23260,5073,303
23270,5233,314
23280,4836,301
23290,5316,410
23300,5231,519
23310,5098,497
23320,5415,297
23330,4983,300
23340,5340,300
23350,5058,327
23360,5286,297
23370,5603,316
23380,5218,315
23390,4938,308
23400,5164,310
23410,5108,323
23420,5011,306
23430,5394,314
23440,5358,309
23450,5248,290
23460,5433,308
23470,5219,314
23480,5159,295
23490,5278,305
23500,4976,490
23510,5254,296
23520,5032,309
23530,5384,313
23540,5001,309
23550,5137,416
23560,5288,309
23570,5460,307
23580,5071,297
23590,5265,312
23600,4949,316
23610,5324,313
23620,5638,305
23630,5407,340
23640,5491,307
23650,5037,315
23660,5202,320
23670,5168,306
23680,5205,294
23690,5104,309
23700,5455,305
23710,5162,312
23720,5105,326
23730,5154,307
23740,5019,390
23750,5190,318
23760,5402,308
23770,5181,339
23780,5138,327
23790,5274,330
23800,5400,305
23810,5456,522
23820,5526,328
23830,5116,328
23840,5056,322
23850,5081,317
23860,5439,310
23870,5397,313
23880,5277,315
23890,5248,319
23900,5527,320
23910,5097,316
23920,5244,304
23930,5346,314
23940,5139,307
23950,5103,399
23960,5184,326
23970,5288,315
23980,5199,308
23990,5159,319
24000,5523,306
24010,5687,325
24020,5593,320
24030,5579,317
24040,5391,306
24050,5313,303
24060,5262,312
24070,5300,340
24080,5403,312
24090,5638,368
24100,5986,362
24110,5716,364
24120,5762,360
24130,5632,387
24140,5627,362
24150,5740,366
24160,5568,352
24170,5386,590
24180,5368,315
24190,5395,320
24200,5081,303
24210,5169,315
24220,5369,309
24230,5220,403
24240,5653,367
24250,5553,356
24260,5588,348
24270,5369,451
24280,5485,320
24290,5288,310
24300,5606,310
24310,5616,323
24320,5480,331
24330,5291,321
24340,5286,471
24350,5655,357
24360,5662,326
24370,5779,558
24380,5350,333
24390,5175,310
24400,5187,316
24410,5229,321
24420,5175,309
24430,5438,549
24440,5375,310
24450,5287,341
24460,5569,321
24470,5184,329
24480,5355,314
24490,5289,322
24500,5404,327
24510,5591,318
24520,5338,312
24530,5305,321
24540,5273,302
24550,5250,338
24560,5590,542
24570,5573,395
24580,5709,320
24590,5260,307
24600,5367,322
24610,5283,343
24620,5247,335
24630,5504,327
24640,5248,310
24650,5422,314
24660,5171,334
24670,5437,316
24680,5511,332
24690,5674,326
24700,5251,314
24710,5486,323
24720,5852,313
24730,5531,528
24740,5360,315
24750,5817,323
24760,5557,308
24770,5547,322
24780,5517,316
24790,5356,338
24800,5832,360
24810,5484,368
24820,5411,349
24830,5364,351
24840,5815,351
24850,5517,344
24860,5583,568
24870,5245,556
24880,5911,329
24890,5687,338
24900,5654,328
24910,5342,352
24920,5628,336
24930,5555,358
24940,5430,363
24950,5935,340
24960,5815,362
24970,5416,358
24980,6053,349
24990,5664,359
25000,5728,345
25010,5796,345
25020,5646,347
25030,5706,460
25040,5661,363
25050,5870,348
25060,5685,331
25070,5842,357
25080,5544,335
25090,5649,327
25100,5459,326
25110,5614,324
25120,5620,325
25130,5546,322
25140,5388,301
25150,5438,336
25160,5560,337
25170,5690,320
25180,5430,314
25190,5371,323
25200,5402,336
25210,5684,325
25220,5664,331
25230,5477,479
25240,5569,319
25250,5760,319
25260,5814,314
25270,5370,328
25280,5330,340
25290,5699,328
25300,5616,318
25310,5560,359
25320,5936,329
25330,5311,329
25340,5798,325
25350,5616,337
25360,5485,327
25370,5836,321
25380,5523,332
25390,5703,322
25400,6055,330
25410,5703,332
25420,5639,320
25430,5364,321
25440,5396,437
25450,5779,370
25460,5947,598
25470,5889,371
25480,5547,347
25490,5933,321
25500,5817,340
25510,5858,329
25520,5767,359
25530,5480,349
25540,5433,331
25550,5852,563
25560,5484,325
25570,5761,343
25580,5380,326
25590,5649,353
25600,5896,317
25610,5857,331
25620,5854,323
25630,5473,333
25640,5597,328
25650,5857,334
25660,5981,326
25670,6018,324
25680,5850,327
25690,6047,330
25700,6096,585
25710,5407,338
25720,5482,396
25730,5536,467
25740,5596,524
25750,5501,343
25760,5720,338
25770,5559,338
25780,5717,342
25790,5506,371
25800,5571,331
25810,5671,347
25820,5635,328
25830,5822,437
25840,5951,331
25850,6037,347
25860,5491,343
25870,5575,339
25880,5545,338
25890,5723,334
25900,5565,339
25910,5579,321
25920,5968,331
25930,5628,336
25940,5819,422
25950,5624,341
25960,5870,324
25970,5851,334
25980,5714,321
25990,5742,575
26000,5597,330
26010,5915,348
26020,6038,323
26030,5847,324
26040,5517,340
26050,6001,334
26060,5591,331
26070,5852,339
26080,5436,352
26090,5613,327
26100,5589,328
26110,5791,359
26120,5739,338
26130,6011,337
26140,5884,581
26150,5575,332
26160,5940,332
26170,5621,330
26180,5618,350
26190,5698,339
26200,5765,326
26210,5586,337
26220,6043,353
26230,5856,654
26240,6008,369
26250,6014,364
26260,5959,355
26270,6022,358
26280,5764,465
26290,5650,380
26300,6162,363
26310,5744,368
26320,5856,375
26330,5824,351
26340,5609,353
26350,5853,477
26360,5940,371
26370,6005,402
26380,5681,366
26390,5664,367
26400,6032,356
26410,5775,647
26420,5866,383
26430,5664,378
26440,6084,369
26450,5806,383
26460,5778,359
26470,5902,681
26480,5918,386
26490,6233,360
26500,6074,413
26510,5965,377
26520,5543,678
26530,5575,364
26540,5703,373
26550,5961,373
26560,5908,353
26570,5946,368
26580,5889,439
26590,6020,373
26600,5742,365
26610,5833,363
26620,6108,366
26630,6161,357
26640,5937,457
26650,6218,429
26660,6136,431
26670,6190,407
26680,5952,412
26690,5658,373
26700,5914,382
26710,5799,677
26720,5999,371
26730,6019,360
26740,5903,370
26750,5710,360
26760,6117,512
26770,6037,669
26780,5915,593
26790,6068,370
26800,6243,364
26810,5970,364
26820,5836,354
26830,5677,361
26840,5725,362
26850,6217,371
26860,5743,376
26870,5714,437
26880,5711,377
26890,6106,386
26900,6086,388
26910,5742,579
26920,5997,361
26930,6009,358
26940,5790,384
26950,5855,373
26960,5857,529
26970,5773,375
26980,6379,369
26990,5813,355
27000,5842,408
27010,5849,381
27020,5999,370
27030,5947,369
27040,5898,377
27050,5887,368
27060,5997,358
27070,5976,370
27080,6130,363
27090,5858,567
27100,5879,370
27110,6100,371
27120,5905,360
27130,5967,372
27140,5693,534
27150,6024,381
27160,6330,362
27170,5752,371
27180,5787,363
27190,5770,384
27200,5778,380
27210,6270,424
27220,5924,597
27230,6190,377
27240,6194,365
27250,5944,366
27260,5815,402
27270,5877,388
27280,5943,365
27290,5663,382
27300,6342,366
27310,5916,370
27320,6064,376
27330,6014,372
27340,5719,395
27350,6429,428
27360,6133,419
27370,6058,395
27380,6344,392
27390,6118,383
27400,6070,369
27410,5883,604
27420,6205,373
27430,5874,375
27440,6082,406
27450,6290,384
27460,6021,403
27470,6098,574
27480,6195,396
27490,6356,381
27500,5973,386
27510,6151,374
27520,6207,359
27530,6275,386
27540,6253,365
27550,5959,375
27560,5993,382
27570,5942,394
27580,6444,394
27590,6440,402
27600,6612,378
27610,6156,370
27620,6428,587
27630,6304,407
27640,6339,413
27650,6378,491
27660,6419,374
27670,6303,389
27680,5843,390
27690,6274,379
27700,5842,371
27710,6072,377
27720,6172,392
27730,6158,370
27740,5999,388
27750,6186,392
27760,6027,384
27770,5803,418
27780,6003,378
27790,6288,379
27800,6299,381
27810,6168,392
27820,6117,377
27830,6284,372
27840,6157,416
27850,6715,451
27860,6566,470
27870,6647,447
27880,6374,416
27890,6856,391
27900,6024,385
27910,5951,391
27920,6251,391
27930,6255,547
27940,5849,391
27950,6193,370
27960,6133,382
27970,6538,398
27980,5851,389
27990,5784,377
28000,5897,523
28010,6348,384
28020,6283,384
28030,6070,382
28040,6049,395
28050,6017,373
28060,6011,524
28070,5899,402
28080,6405,401
28090,6372,395
28100,6044,394
28110,6468,414
28120,6199,385
28130,6263,395
28140,6031,381
28150,6285,389
28160,6269,404
28170,6250,403
28180,6054,364
28190,6468,382
28200,5890,390
28210,6218,379
28220,6088,395
28230,6246,397
28240,6591,388
28250,6169,371
28260,6240,371
28270,6074,404
28280,5931,374
28290,6406,392
28300,6212,384
28310,6475,375
28320,6222,384
28330,6679,385
28340,6092,396
28350,5963,378
28360,6715,383
28370,6427,382
28380,6408,367
28390,6341,397
28400,6079,384
28410,6360,393
28420,5952,416
28430,6062,383
28440,6377,466
28450,6352,411
28460,6319,388
28470,6633,396
28480,6238,387
28490,6093,369
28500,6044,369
28510,6124,392
28520,6107,395
28530,6015,388
28540,6080,416
28550,6038,389
28560,6364,383
28570,6132,390
28580,6114,386
28590,6770,386
28600,6500,405
28610,6117,374
28620,6363,380
28630,6452,389
28640,6034,412
28650,6417,445
28660,6531,397
28670,6160,403
28680,6066,448
28690,6397,432
28700,6441,393
28710,6449,402
28720,6406,378
28730,6387,378
28740,6222,394
28750,6411,402
28760,6229,392
28770,6153,393
28780,6039,379
28790,6259,380
28800,6224,450
28810,6819,401
28820,6221,384
28830,6235,396
28840,6543,384
28850,6331,396
28860,6371,382
28870,6159,395
28880,6326,625
28890,6476,421
28900,6719,389
28910,6442,390
28920,6140,382
28930,6123,397
28940,6685,386
28950,6309,382
28960,6050,385
28970,6728,400
28980,6182,390
28990,6211,383
29000,7106,564
29010,6148,395
29020,6187,390
29030,6361,541
29040,6535,445
29050,6634,434
29060,6628,457
29070,6308,455
29080,6584,433
29090,6687,393
29100,6358,380
29110,6385,404
29120,6416,397
29130,6426,398
29140,5987,440
29150,6364,397
29160,6325,393
29170,6593,386
29180,6734,396
29190,6699,399
29200,6500,392
29210,6387,470
29220,6443,388
29230,6253,406
29240,6355,404
29250,6171,543
29260,6712,389
29270,6144,391
29280,6805,399
29290,6227,398
29300,6904,397
29310,6359,397
29320,6122,383
29330,6175,490
29340,6318,566
29350,6271,399
29360,6661,397
29370,6942,450
29380,6499,396
29390,6282,391
29400,6603,384
29410,6636,401
29420,6205,407
29430,6741,403
29440,6694,565
29450,6609,385
29460,6250,406
29470,6412,407
29480,6569,400
29490,6371,413
29500,6651,405
29510,6429,744
29520,6597,408
29530,6583,400
29540,6256,402
29550,6345,405
29560,6211,403
29570,6494,568
29580,6568,388
29590,6341,431
29600,6488,412
29610,6395,493
29620,6779,404
29630,6813,393
29640,6961,409
29650,6608,580
29660,6715,391
29670,6655,472
29680,6582,397
29690,6781,404
29700,6308,408
29710,6632,423
29720,6457,400
29730,6446,405
29740,6344,506
29750,6743,407
29760,6617,391
29770,6468,413
29780,6610,411
29790,6726,414
29800,6714,393
29810,6696,391
29820,6704,439
29830,6589,423
29840,6697,407
29850,6128,433
29860,6965,402
29870,6494,431
29880,6412,405
29890,6724,519
29900,6658,420
29910,6668,422
29920,6603,392
29930,6719,398
29940,6767,392
29950,6345,405
29960,6540,396
29970,6271,398
29980,6622,397
29990,6297,404
30000,6783,396
30000,6886,397
30000,6728,410
30000,6561,436
30000,7074,401
30000,6852,387
30000,6496,408
30000,6997,413
30000,6745,396
30000,6465,473
30000,6883,407
30000,6610,398
30000,6239,402
30000,6460,402
30000,7028,414
30000,6746,641
30000,6469,400
30000,6553,445
30000,6428,405
30000,6413,414
30000,6254,409
30000,6452,397
30000,6741,405
30000,6420,384
30000,6138,399
30000,6216,413
30000,7032,476
30000,7101,476
30000,7111,460
30000,6699,447
30000,6545,392
30000,6504,567
30000,6828,730
30000,6709,433
30000,6713,380
30000,6764,408
30000,6825,389
30000,6578,402
30000,6473,399
30000,6198,398
30000,6701,398
30000,6757,396
30000,6433,389
30000,6880,417
30000,6897,413
30000,6326,414
30000,6304,381
30000,6391,411
30000,6784,419
30000,6350,413
30000,6485,400
30000,6380,389
30000,6380,398
30000,7074,405
30000,6673,395
30000,6844,425
30000,6671,504
30000,6581,398
30000,6967,407
30000,6460,388
30000,6510,410
30000,6684,400
30000,6388,409
30000,6489,408
30000,6262,405
30000,6418,407
30000,6675,719
30000,6377,414
30000,6720,413
30000,6682,411
30000,6217,411
30000,6491,385
30000,6451,408
30000,6674,409
30000,6265,400
30000,7147,650
30000,6682,408
30000,6585,692
30000,6407,447
30000,6792,411
30000,6584,413
30000,6635,461
30000,6590,403
30000,6799,381
30000,6790,401
30000,6423,401
30000,6382,729
30000,6810,414
30000,6598,432
30000,6434,396
30000,6910,384
30000,6937,393
30000,6654,421
30000,6550,396
30000,6694,482
30000,6782,392
30000,6991,406
30000,6354,407
30000,6804,393
30000,6974,415
30000,6895,538
30000,6266,622
30000,6904,428
30000,6585,400
30000,6693,393
30000,6146,403
30000,6557,404
30000,6533,427
30000,6878,417
30000,6583,412
30000,6400,398
30000,6424,402
30000,6890,406
30000,6449,392
30000,6516,398
30000,6557,398
30000,6719,420
30000,6376,512
30000,6609,416
30000,6406,390
30000,6422,421
30000,6551,417
30000,6577,406
30000,6591,401
30000,6763,396
30000,6483,389
30000,6612,410
30000,6525,716
30000,6520,413
30000,6846,407
30000,6811,386
30000,6845,396
30000,6444,404
30000,6441,395
30000,6460,434
30000,6519,683
30000,7002,396
30000,6527,413
30000,6898,421
30000,6786,393
30000,6923,402
30000,6657,568
30000,6438,403
30000,6378,398
30000,6673,398
30000,6228,409
30000,6693,450
30000,7122,453
30000,7066,451
30000,6657,448
30000,6455,685
30000,6463,433
30000,7159,408
30000,6709,457
30000,7203,396
30000,6688,405
30000,6892,397
30000,6519,404
30000,6278,504
30000,6913,438
30000,6725,405
30000,6358,406
30000,6703,392
30000,6461,437
30000,6665,407
30000,6492,400
30000,6820,409
30000,6351,746
30000,6572,389
30000,6327,412
30000,6554,396
30000,6894,422
30000,6512,418
30000,7010,406
30000,6711,405
30000,6895,470
30000,6546,411
30000,6690,411
30000,6847,418
30000,6475,389
30000,6415,389
30000,6971,414
30000,6255,510
30000,6856,540
30000,6832,390
30000,6751,403
30000,6687,397
30000,6431,404
30000,6479,391
30000,7006,482
30000,7009,613
30000,6655,669
30000,6887,426
30000,6454,404
30000,6559,404
30000,6869,406
30000,6951,420
30000,6907,630
30000,6573,420
30000,6571,421
30000,6577,401
30000,6884,417
30000,6991,403
30000,6599,411
30000,6408,399
30000,6788,690
30000,7149,420
30000,6416,431
30000,6850,399
30000,6307,394
30000,6545,400
30000,6460,402
30000,6594,394
30000,6748,571
30000,6414,411
30000,6820,389
30000,6596,389
30000,6686,398
30000,6735,409
30000,6945,417
30000,6867,407
30000,6826,424
30000,6473,412
30000,6589,405
30000,6554,420
30000,6660,462
30000,7061,426
30000,6507,390
30000,6703,629
30000,6415,402
30000,6334,404
30000,6979,392
30000,6782,402
30000,6851,407
30000,6512,396
30000,6765,561
30000,7017,403
30000,6958,405
30000,6511,409
30000,6984,470
30000,6565,387
30000,6324,428
30000,6809,424
30000,6492,715
30000,6461,395
30000,6870,396
30000,6652,465
30000,6540,408
30000,6392,416
30000,6504,402
30000,6721,438
30000,6718,390
30000,6394,400
30000,7114,417
30000,6678,413
30000,6914,398
30000,7109,391
30000,6630,396
30000,6574,554
30000,6787,430
30000,6356,507
30000,6493,419
30000,7230,403
30000,7097,395
30000,6709,392
30000,6437,413
30000,6522,403
30000,7194,474
30000,7075,470
30000,6925,455
30000,6890,437
30000,6958,407
30000,6590,409
30000,6628,715
30000,6806,411
30000,6759,397
30000,6666,392
30000,6627,429
30000,6536,400
30000,6261,410
30000,6655,391
30000,6416,533
30000,6893,406
30000,6885,418
30000,6481,419
30000,6566,408
30000,6779,397
30000,6899,389
30000,6701,397
30000,6797,405
30000,6637,420
30000,6658,459
30000,7128,434
30000,6850,406
30000,6842,589
30000,6931,747
30000,7300,407
30000,7226,462
30000,7068,410
30000,6806,405
30000,6663,428
30000,6678,414
30000,6662,669
30000,6574,436
30000,6936,424
30000,7065,425
30000,6788,421
30000,6779,415
30000,7259,447
30000,6773,418
30000,6781,412
30000,6583,568
30000,6708,401
30000,6853,435
30000,6664,426
30000,7160,522
30000,7043,407
30000,6962,393
30000,6620,397
30000,6803,434
30000,7078,439
30000,6600,424
30000,6933,406
30000,6718,437
30000,7324,440
30000,6748,432
30000,7137,422
30000,6757,434
30000,6952,407
30000,6458,400
30000,6420,400
30000,7026,416
30000,6649,399
30000,6867,407
30000,6652,421
30000,6517,390
30000,6487,394
30000,6751,413
30000,6703,452
30000,6990,391
30000,6914,396
30000,6380,397
30000,6620,404
30000,6536,401
30000,7002,400
30000,6610,404
30000,6460,403
30000,6814,396
30000,6770,403
30000,6486,525
30000,6733,424
30000,7114,396
30000,6906,411
30000,6734,379
30000,6428,391
30000,6665,410
30000,6488,419
30000,6709,403
30000,6541,393
30000,6874,409
30000,6948,408
